Parishref,ParishId,ParishSystemId,Parish_Name,Parish_TLA,PFID,Medieval_Diocese,Medieval_Deanery,Parish_County,Parish_Burgh,Parish_NGR_Letters,Parish_NGR_Easting,Parish_NGR_Northing,Date Comment,Notes,Createdby,Createdate,Lastupdatedby,Lastupdatedon
"P/ST/780",780,"ST","Dumgree","DXG",780,"Teviotdale","Nithsdale",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/781",781,"ST","Dunkeld - St Columba","DXK",781,"South of Forth",,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/782",782,"ST","Dunlappie","DXL",782,"Merse","Angus",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/783",783,"ST","Dunrod","DXR",783,"Rhinns","Desnes",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/784",784,"ST","Dysart","DXS",784,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/785",785,"ST","Duthil","DXT",785,"Strathspey","Strathspey",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/786",786,"ST","Dyke","DXY",786,"Strathspey","Elgin",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/787",787,"ST","Dyce","DYC",787,"Garioch","Garioch",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/788",788,"ST","Dunlichity","DYX",788,"Strathspey","Inverness",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/789",789,"ST","Ettleton","EOX",789,"Teviotdale","Teviotdale",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/790",790,"ST","Echt","ECH",790,"Garioch","Marr",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/791",791,"ST","Ellon","ELL",791,"Garioch","Buchan",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/792",792,"ST","Essie","EEX",792,"Strathspey","Strathbogie",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/793",793,"ST","Eassie & Nevay","ENY",793,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/794",794,"ST","Eassie","EAX",794,"Merse","Angus",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/795",795,"ST","Ecclesjohn","EJX",795,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/796",796,"ST","Edzell","EZL",796,"Merse","Angus",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/797",797,"ST","Ethie","ETX",797,"Merse","Angus",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/798",798,"ST","Eilean Munde","EMX",798,"Morvern","Morvern",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/799",799,"ST","Edindiack","EDX",799,"Strathspey","Strathbogie",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/800",800,"ST","Earlston","EAR",800,"Merse","Merse",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/801",801,"ST","Eccles","ECC",801,"Merse","Merse",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/802",802,"ST","Edrom","EDR",802,"Merse","Merse",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/803",803,"ST","Ellem","ELX",803,"Merse","Merse",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/804",804,"ST","Eyemouth","EYM",804,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/805",805,"ST","Ecclefechan","EFX",805,"Teviotdale","Annadale",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/806",806,"ST","Eskdalemuir","ESK",806,"Teviotdale",,,,"NY",,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/807",807,"ST","Ewes","EWS",807,"Teviotdale","Eskdale",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/808",808,"ST","Overkirk of Ewes","EWX",808,"Teviotdale","Eskdale",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/809",809,"ST","Eilean Fhianain","EIX",809,"Morvern","Morvern",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/810",810,"ST","East Kilbride","EKB",810,"Teviotdale","Lanark",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/811",811,"ST","Edinburgh St Cuthbert","ECB",811,"Merse","Linlithgow",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/812",812,"ST","Edinburgh St Giles","EDI",812,"Merse","Linlithgow",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/813",813,"ST","Edinkillie","EDK",813,"Strathspey","Elgin",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/814",814,"ST","Elchies","ECX",814,"Strathspey","Elgin",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/815",815,"ST","Elgin (St Giles)","ELG",815,"Strathspey","Elgin",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/816",816,"ST","Essil","ESX",816,"Strathspey","Elgin",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/817",817,"ST","Eday","EDA",817,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/818",818,"ST","Egilsay","EGY",818,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/819",819,"ST","Evie & Rendall","ERL",819,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/820",820,"ST","Evie","EVX",820,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/821",821,"ST","Eddleston","EDD",821,"Teviotdale","Peebles",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/822",822,"ST","Errol","ERR",822,"Merse","Gowrie",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/823",823,"ST","Exmagirdle","EGX",823,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/824",824,"ST","Eaglesham","EAG",824,"Teviotdale","Rutherglen",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/825",825,"ST","Eastwood","EAS",825,"Teviotdale","Rutherglen",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/826",826,"ST","Erskine","ERS",826,"Teviotdale","Rutherglen",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/827",827,"ST","Edderton","EDT",827,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/828",828,"ST","Eye","EYX",828,"Isles",,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/829",829,"ST","Ednam","EDM",829,"Merse","Merse",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/830",830,"ST","Ettrick","ETK",830,"Teviotdale","Peebles",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/831",831,"ST","Eddrachilles","EDS",831,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/832",832,"ST","Kirkmadrine","ENX",832,"Rhinns","Farines",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/833",833,"ST","Ecclesmachan","ECM",833,"Merse","Linlithgow",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/834",834,"ST","Elie","ELI",834,"Merse","Fife",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/835",835,"ST","Fetternear","FNX",835,"Garioch","Marr",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/836",836,"ST","Fintray","FIN",836,"Garioch","Garioch",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/837",837,"ST","Forbes","FBX",837,"Garioch","Marr",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/838",838,"ST","Forgue","FOR",838,"Garioch","Garioch",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/839",839,"ST","Foveran","FOV",839,"Garioch","Buchan",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/840",840,"ST","Fraserburgh","FRA",840,"Garioch","Buchan",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/841",841,"ST","Fyvie","FYV",841,"Garioch","Buchan",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/842",842,"ST","Fetterangus","FSX",842,"Garioch","Buchan",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/843",843,"ST","Farnell","FAR",843,"Brechin",,,,"NO",620,550,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/844",844,"ST","Fern","FER",844,"South of Forth","Angus",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/845",845,"ST","Forfar","FRF",845,"Merse",,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/846",846,"ST","Fowlis Easter","FOE",846,"Merse","Gowrie",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/847",847,"ST","Forvie","FVX",847,"Garioch","Buchan",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/849",849,"ST","Fordyce","FRC",849,"Garioch","Boyne",,,"NJ",550,630,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/850",850,"ST","Forglen","FON",850,"Garioch","Boyne",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/851",851,"ST","Fishwick","FWX",851,"Merse","Merse",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/852",852,"ST","Fogo","FOG",852,"Merse","Merse",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/853",853,"ST","Foulden","FOU",853,"Merse","Merse",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/854",854,"ST","Falkland","FAL",854,"Merse","Fothriff",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/855",855,"ST","Ferry-Port-on-Craig","FPC",855,"Merse","Fife",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/856",856,"ST","Flisk","FLK",856,"Merse","Fife",,,"NO",313,226,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/857",857,"ST","Forgan","FGN",857,"Merse","Fife",,,"NO",446,259,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/858",858,"ST","Farnua","FRX",858,"Strathspey","Inverness",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/859",859,"ST","Fettercairn","FEC",859,"Merse","Mearns",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/860",860,"ST","Fetteresso","FES",860,"Merse","Mearns",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/861",861,"ST","Fordoun","FRD",861,"Merse","Mearns",,,"NO",726,784,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/862",862,"ST","Fossoway & Tullibole","FOS",862,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/863",863,"ST","Fala & Soutra","FSO",863,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/864",864,"ST","Fala","FAX",864,"Merse","Haddington",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/865",865,"ST","Forres","FRS",865,"Strathspey","Elgin",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/866",866,"ST","Firth","FIR",866,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/867",867,"ST","Flotta","FLX",867,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/868",868,"ST","Findo Gask","FGK",868,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/869",869,"ST","Forgandenny","FDY",869,"South of Forth","Fife & Strathearn",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/870",870,"ST","Forteviot","FTT",870,"Merse","Gowrie",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/871",871,"ST","Fowlis Wester","FOW",871,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/872",872,"ST","Fearn","FEA",872,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/873",873,"ST","Fodderty","FOD",873,,,,,"NH",513,594,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/874",874,"ST","Fair Isle","FIX",874,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/875",875,"ST","Fetlar","FET",875,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/876",876,"ST","Falkirk","FAK",876,"Merse","Linlithgow",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/877",877,"ST","Fintry","FTY",877,"Teviotdale","Lennox",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/878",878,"ST","Farr","FRR",878,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/879",879,"ST","Gartly","GAR",879,"Strathspey","Strathbogie",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/880",880,"ST","Glenbuchet","GLB",880,"Garioch","Marr",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/881",881,"ST","Glass","GLS",881,"Strathspey","Strathbogie",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/882",882,"ST","Glentanar","GTX",882,"Garioch","Marr",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/883",883,"ST","Glenmuick Tullich & Glengairn","GTG",883,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/884",884,"ST","Glenmuick","GMX",884,"Garioch","Marr",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/885",885,"ST","Glengairn","GGX",885,"Garioch","Marr",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/886",886,"ST","Glamis","GLA",886,"Merse","Angus",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/887",887,"ST","Glenisla","GLI",887,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/888",888,"ST","Guthrie","GUT",888,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/889",889,"ST","Glenorchy & Inishail","GIL",889,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/890",890,"ST","Glenorchy","GOX",890,"Morvern","Lorn",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/891",891,"ST","Galston","GAL",891,"Teviotdale","Kyle & Cunningham",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/892",892,"ST","Girvan","GIR",892,"Teviotdale","Carrick",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/893",893,"ST","Gamrie","GAM",893,"Garioch","Boyne",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/894",894,"ST","Grange","GRG",894,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/895",895,"ST","Gordon","GOR",895,"Merse",,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/896",896,"ST","Greenlaw","GRE",896,"Merse","Merse",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/897",897,"ST","Glencairn","GLC",897,"Teviotdale","Nithsdale",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/898",898,"ST","Gretna","GRT",898,"Teviotdale","Annadale",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/899",899,"ST","Garvald & Bara","GBA",899,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/900",900,"ST","Gladsmuir","GLM",900,"Merse","Haddington",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/901",901,"ST","Garvald","GVX",901,"Merse","Haddington",,,"NT",,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/902",902,"ST","Glenelg","GLE",902,"Morvern","Morvern",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/903",903,"ST","Gigha & Cara","GCA",903,"Isles",,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/904",904,"ST","Gelston","GEX",904,"Rhinns","Desnes",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/905",905,"ST","Girthon","GRN",905,"Rhinns","Desnes",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/906",906,"ST","Galtway","GWX",906,"Rhinns","Desnes",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/907",907,"ST","Garvock","GAK",907,"Merse","Mearns",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/908",908,"ST","Glenbervie","GLV",908,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/909",909,"ST","Glassford","GFD",909,"Teviotdale","Rutherglen",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/910",910,"ST","Glasgow","GLW",910,"Teviotdale","Rutherglen",,,"NS",,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/911",911,"ST","Govan","GOV",911,"Teviotdale","Rutherglen",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/912",912,"ST","Glencorse","GLO",912,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/913",913,"ST","Glenholm","GHX",913,"Teviotdale","Peebles",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/914",914,"ST","Glendevon","GDV",914,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/915",915,"ST","Greenock","GRK",915,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/916",916,"ST","Gairloch","GAI",916,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/917",917,"ST","Glenshiel","GLL",917,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/918",918,"ST","Galashiels","GAS",918,"Teviotdale","Teviotdale",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/919",919,"ST","Gargunnock","GGK",919,"Merse","Linlithgow",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/921",921,"ST","Golspie","GOL",921,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/922",922,"ST","Glasserton","GLN",922,"Rhinns","Farines",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/923",923,"ST","Huntly","HUN",923,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/924",924,"ST","Hilton","HNX",924,"Merse","Merse",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/925",925,"ST","Hirsel","HRX",925,"Merse","Merse",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/926",926,"ST","Horndean","HOX",926,"Merse","Merse",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/927",927,"ST","Hume","HUM",927,"Merse","Merse",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/928",928,"ST","Hutton","HUT",928,"Merse","Merse",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/929",929,"ST","Half Morton","HFM",929,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/930",930,"ST","Hoddom","HOD",930,"Teviotdale","Annadale",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/931",931,"ST","Holywood","HOL",931,"Teviotdale","Nithsdale",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/932",932,"ST","Hutton (Magna) & Corrie","HCR",932,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/933",933,"ST","Hutton (Magna)","HTX",933,"Teviotdale","Annadale",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/934",934,"ST","Haddington","HAD",934,"Merse","Haddington","Lothian","haddington",,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/935",935,"ST","Humbie","HMB",935,"Merse","Haddington",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/936",936,"ST","Harris","HAR",936,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/937",937,"ST","Howmore","HEX",937,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/938",938,"ST","Hamilton","HAM",938,"Teviotdale","Rutherglen",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/939",939,"ST","Heriot","HER",939,"Merse","Haddington",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/940",940,"ST","Hillswick","HWX",940,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/941",941,"ST","Harray","HYX",941,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/942",942,"ST","Holm (& Pablay)","HOM",942,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/943",943,"ST","Hoy","HOY",943,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/944",944,"ST","Houston","HOU",944,"Teviotdale","Rutherglen",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/945",945,"ST","Hassendean","HDX",945,"Teviotdale","Teviotdale",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/946",946,"ST","Hawick","HAW",946,"Teviotdale","Teviotdale",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/947",947,"ST","Hobkirk","HOB",947,"Teviotdale","Teviotdale",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/948",948,"ST","Hownam","HOW",948,"Teviotdale","Teviotdale",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/949",949,"ST","Halliburton","HAX",949,"Merse","Merse",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/950",950,"ST","Halkirk","HAL",950,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/951",951,"ST","Insch","INC",951,"Garioch","Garioch",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/952",952,"ST","Inverurie","INR",952,"Garioch","Garioch",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/953",953,"ST","Invergowrie","IGX",953,"Merse","Angus",,,"NO",350,300,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/954",954,"ST","Inverkeilor","INK",954,"Merse","Angus",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/955",955,"ST","Inverarity","INY",955,"Merse","Angus",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/956",956,"ST","Inveraray","INA",956,"Morvern","Glassary",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/957",957,"ST","Inverchaolain","IVC",957,"Morvern","Glassary",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/958",958,"ST","Irvine","IRV",958,"Teviotdale","Kyle & Cunningham",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/959",959,"ST","Inveravon","IVV",959,"Strathspey","Strathspey",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/960",960,"ST","Inverkeithny","IVY",960,"Strathspey","Strathbogie",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/961",961,"ST","Innerwick","IWK",961,"Merse","Haddington",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/962",962,"ST","Inverkeithing","IKG",962,"Merse","Fothriff",,,"NT",130,829,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/963",963,"ST","Inverness & Bona","INB",963,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/964",964,"ST","Insch","INX",964,"Strathspey","Strathspey",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/965",965,"ST","Inverness","IVX",965,"Strathspey","Inverness",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/966",966,"ST","Inverallan","IAX",966,"Strathspey","Strathspey",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
